RandomScore,PlanScore,MCScore,,,r,p,m
2.103448276,3.382022472,3.018518519,,,,,
2.125,3.388888889,3.036363636,,,,,
2.146067416,3.395604396,3.053571429,,,,,
2.166666667,3.402173913,3.070175439,,,,,
2.186813187,3.408602151,3.086206897,,,,,
2.206521739,3.414893617,3.101694915,,,,,
2.225806452,3.421052632,3.116666667,,,,,
2.244680851,3.427083333,3.131147541,,,,,
2.263157895,3.432989691,3.14516129,,,,,
2.28125,3.43877551,3.158730159,,,,,
2.298969072,3.444444444,3.171875,,,,,
2.316326531,3.45,3.184615385,,,,,
2.333333333,0,3.196969697,,,,,
2.35,0.07,3.208955224,,,,,
0.01,0,3.220588235,,,,,
2.014285714,1.12,3.231884058,,,,,
2.042253521,0.29,3.242857143,,,,,
2.069444444,0,3.253521127,,,,,
2.095890411,0,3.263888889,,,,,
2.121621622,1.28,3.273972603,,,,,
2.146666667,0,3.283783784,,,,,
2.171052632,1.2,3.293333333,,,,,
2.194805195,1.97,3.302631579,,,,,
2.217948718,1.18,3.311688312,,,,,
2.240506329,1.8,3.320512821,,,,,
2.2625,2.166666667,3.329113924,,,,,
2.283950617,2.428571429,3.3375,,,,,
2.304878049,2.625,3.345679012,,,,,
2.325301205,2.777777778,3.353658537,,,,,
2.345238095,2.9,3.361445783,,,,,
2.364705882,3,3.369047619,,,,,
2.38372093,3.083333333,3.376470588,,,,,
2.402298851,3.153846154,3.38372093,,,,,
2.420454545,3.214285714,3.390804598,,,,,
2.438202247,3.266666667,3.397727273,,,,,
2.455555556,3.3125,3.404494382,,,,,
2.472527473,3.352941176,3.411111111,,,,,
2.489130435,3.388888889,3.417582418,,,,,
2.505376344,3.421052632,3.423913043,,,,,
2.521276596,3.45,3.430107527,,,,,
2.536842105,3.476190476,3.436170213,,,,,
2.552083333,3.5,3.442105263,,,,,
2.567010309,3.52173913,3.447916667,,,,,
2.581632653,3.541666667,3.453608247,,,,,
2.595959596,3.56,3.459183673,,,,,
2.61,3.576923077,3.464646465,,,,,
0.05,3.592592593,3.47,,,,,
0.34,3.607142857,0,,,,,
0.5,3.620689655,1.18,,,,,
0.48,3.633333333,0.384615385,,,,,
2,3.64516129,0.518518519,,,,,
3,3.65625,0.642857143,,,,,
0.147540984,3.666666667,0.75862069,,,,,
0.209677419,3.676470588,0.866666667,,,,,
0.26984127,3.685714286,0.967741935,,,,,
0.328125,3.694444444,1.0625,,,,,
0.384615385,3.702702703,1.151515152,,,,,
0.439393939,3.710526316,1.235294118,,,,,
0.492537313,3.717948718,1.314285714,,,,,
0.544117647,3.725,1.388888889,,,,,
0.594202899,3.731707317,1.459459459,,,,,
0.642857143,3.738095238,1.526315789,,,,,
0.690140845,3.744186047,1.58974359,,,,,
0.736111111,3.75,1.65,,,,,
0.780821918,3.755555556,1.707317073,,,,,
0.824324324,3.760869565,1.761904762,,,,,
0.866666667,3.765957447,1.813953488,,,,,
0.907894737,3.770833333,1.863636364,,,,,
0.948051948,3.775510204,1.911111111,,,,,
0.987179487,3.78,1.956521739,,,,,
1.025316456,3.784313725,2,,,,,
1.0625,3.788461538,2.041666667,,,,,
1.098765432,3.79245283,2.081632653,,,,,
1.134146341,3.796296296,2.12,,,,,
1.168674699,3.8,2.156862745,,,,,
1.202380952,3.803571429,2.192307692,,,,,
1.235294118,3.807017544,2.226415094,,,,,
1.26744186,3.810344828,2.259259259,,,,,
1.298850575,3.813559322,2.290909091,,,,,
1.329545455,3.816666667,2.321428571,,,,,
1.359550562,3.819672131,2.350877193,,,,,
1.388888889,3.822580645,2.379310345,,,,,
1.417582418,3.825396825,2.406779661,,,,,
1.445652174,3.828125,2.433333333,,,,,
1.47311828,3.830769231,2.459016393,,,,,
1.5,3.833333333,2.483870968,,,,,
1.526315789,3.835820896,2.507936508,,,,,
1.552083333,3.838235294,2.53125,,,,,
1.577319588,3.84057971,2.553846154,,,,,
1.602040816,3.842857143,2.575757576,,,,,
1.626262626,3.845070423,2.597014925,,,,,
1.65,3.847222222,2.617647059,,,,,
1.586206897,3.849315068,2.637681159,,,,,
1.613636364,3.851351351,2.657142857,,,,,
1.640449438,3.853333333,2.676056338,,,,,
1.666666667,3.855263158,2.694444444,,,,,
1.692307692,3.857142857,2.712328767,,,,,
1.717391304,3.858974359,2.72972973,,,,,
1.741935484,3.860759494,2.746666667,,,,,
1.765957447,3.8625,2.763157895,,,,,
1.789473684,3.864197531,2.779220779,,,,,
1.8125,3.865853659,2.794871795,,,,,
1.835051546,3.86746988,2.810126582,,,,,
1.857142857,3.869047619,2.825,,,,,
1.878787879,3.870588235,2.839506173,,,,,
1.9,3.872093023,2.853658537,,,,,
0,3.873563218,2.86746988,,,,,
0.12,3.875,2.880952381,,,,,
0.15,3.876404494,2.894117647,,,,,
0,3.877777778,2.906976744,,,,,
0.04,3.879120879,2.91954023,,,,,
0,3.880434783,2.931818182,,,,,
0,3.88172043,2.943820225,,,,,
0,3.882978723,2.955555556,,,,,
0.21,3.884210526,2.967032967,,,,,
0.05,3.885416667,2.97826087,,,,,
1.37,3.886597938,2.989247312,,,,,
1.68,3.887755102,3,,,,,
0.1,3.888888889,3.010526316,,,,,
0.96,3.89,3.020833333,,,,,
1.82,0.9,3.030927835,,,,,
0.19,2.57,3.040816327,,,,,
0.12987013,0.07,3.050505051,,,,,
0.179487179,0,3.06,,,,,
0.227848101,1.13,1.7,,,,,
0.275,0,0.66,,,,,
0.320987654,0.05,0.095890411,,,,,
0.365853659,1.66,0.148648649,,,,,
0.409638554,0,0.2,,,,,
0.452380952,0,0.25,,,,,
0.494117647,0.05,0.298701299,,,,,
0.534883721,0.086956522,0.346153846,,,,,
0.574712644,0.142857143,0.392405063,,,,,
0.613636364,0.197183099,0.4375,,,,,
0.651685393,0.25,0.481481481,,,,,
0.688888889,0.301369863,0.524390244,,,,,
0.725274725,0.351351351,0.56626506,,,,,
0.760869565,0.4,0.607142857,,,,,
0.795698925,0.447368421,0.647058824,,,,,
0.829787234,0.493506494,0.686046512,,,,,
0.863157895,0.538461538,0.724137931,,,,,
0.895833333,0.582278481,0.761363636,,,,,
0.927835052,0.625,0.797752809,,,,,
0.959183673,0.666666667,0.833333333,,,,,
0.98989899,0.707317073,0.868131868,,,,,
1.02,0.746987952,0.902173913,,,,,
2.181818182,0.785714286,0.935483871,,,,,
2.333333333,0.823529412,0.968085106,,,,,
2.461538462,0.860465116,1,,,,,
2.571428571,0.896551724,1.03125,,,,,
2.666666667,0.931818182,1.06185567,,,,,
2.75,0.966292135,1.091836735,,,,,
2.823529412,1,1.121212121,,,,,
2.888888889,1.032967033,1.15,,,,,
2.947368421,1.065217391,0.84,,,,,
3,1.096774194,0.05,,,,,
3.047619048,1.127659574,2.172413793,,,,,
3.090909091,1.157894737,2.233333333,,,,,
3.130434783,1.1875,2.290322581,,,,,
3.166666667,1.216494845,2.34375,,,,,
3.2,1.244897959,2.393939394,,,,,
3.230769231,1.272727273,2.441176471,,,,,
3.259259259,1.3,2.485714286,,,,,
3.285714286,0,2.527777778,,,,,
3.310344828,0,2.567567568,,,,,
3.333333333,0.79,2.605263158,,,,,
3.35483871,0.07,2.641025641,,,,,
3.375,0.625,2.675,,,,,
3.393939394,0.662921348,2.707317073,,,,,
3.411764706,0.7,2.738095238,,,,,
3.428571429,0.736263736,2.76744186,,,,,
3.444444444,0.77173913,2.795454545,,,,,
3.459459459,0.806451613,2.822222222,,,,,
3.473684211,0.840425532,2.847826087,,,,,
3.487179487,0.873684211,2.872340426,,,,,
3.5,0.90625,2.895833333,,,,,
3.512195122,0.93814433,2.918367347,,,,,
3.523809524,0.969387755,2.94,,,,,
3.534883721,1,2.960784314,,,,,
3.545454545,1.03,2.980769231,,,,,
3.555555556,0.17,3,,,,,
3.565217391,0.263157895,3.018518519,,,,,
3.574468085,0.358974359,3.036363636,,,,,
3.583333333,0.45,3.053571429,,,,,
3.591836735,0.536585366,3.070175439,,,,,
3.6,0.619047619,3.086206897,,,,,
3.607843137,0.697674419,3.101694915,,,,,
3.615384615,0.772727273,3.116666667,,,,,
3.622641509,0.844444444,3.131147541,,,,,
3.62962963,0.913043478,3.14516129,,,,,
3.636363636,0.978723404,3.158730159,,,,,
3.642857143,1.041666667,3.171875,,,,,
3.649122807,1.102040816,3.184615385,,,,,
3.655172414,1.16,3.196969697,,,,,
3.661016949,1.215686275,3.208955224,,,,,
3.666666667,1.269230769,3.220588235,,,,,
3.672131148,1.320754717,3.231884058,,,,,
3.677419355,1.37037037,3.242857143,,,,,
3.682539683,1.418181818,3.253521127,,,,,
3.6875,1.464285714,3.263888889,,,,,
3.692307692,1.50877193,3.273972603,,,,,
3.696969697,1.551724138,3.283783784,,,,,
3.701492537,1.593220339,3.293333333,,,,,
3.705882353,1.633333333,3.302631579,,,,,
3.710144928,1.672131148,3.311688312,,,,,
3.714285714,1.709677419,3.320512821,,,,,
3.718309859,1.746031746,3.329113924,,,,,
3.722222222,1.78125,3.3375,,,,,
3.726027397,1.815384615,3.345679012,,,,,
3.72972973,1.848484848,3.353658537,,,,,
3.733333333,1.880597015,3.361445783,,,,,
3.736842105,1.911764706,3.369047619,,,,,
3.74025974,1.942028986,3.376470588,,,,,
3.743589744,1.971428571,3.38372093,,,,,
3.746835443,2,3.390804598,,,,,
3.75,2.027777778,3.397727273,,,,,
3.75308642,2.054794521,3.404494382,,,,,
3.756097561,2.081081081,3.411111111,,,,,
3.759036145,2.106666667,3.417582418,,,,,
3.761904762,2.131578947,3.423913043,,,,,
3.764705882,2.155844156,3.430107527,,,,,
3.76744186,2.179487179,3.436170213,,,,,
3.770114943,2.202531646,3.442105263,,,,,
3.772727273,2.225,3.447916667,,,,,
3.775280899,2.24691358,3.453608247,,,,,
3.777777778,2.268292683,3.459183673,,,,,
3.78021978,2.289156627,3.464646465,,,,,
3.782608696,2.30952381,3.47,,,,,
3.784946237,2.329411765,1.54,,,,,
3.787234043,2.348837209,1.983050847,,,,,
3.789473684,2.367816092,2.016666667,,,,,
3.791666667,2.386363636,2.049180328,,,,,
3.793814433,2.404494382,2.080645161,,,,,
3.795918367,2.422222222,2.111111111,,,,,
3.797979798,2.43956044,2.140625,,,,,
3.8,2.456521739,2.169230769,,,,,
2.45,2.47311828,2.196969697,,,,,
0,2.489361702,2.223880597,,,,,
0.5,2.505263158,2.25,,,,,
0.561403509,2.520833333,2.275362319,,,,,
0.620689655,2.536082474,2.3,,,,,
0.677966102,2.551020408,2.323943662,,,,,
0.733333333,2.565656566,2.347222222,,,,,
0.786885246,2.58,2.369863014,,,,,
0.838709677,0,2.391891892,,,,,
0.888888889,0.41,2.413333333,,,,,
0.9375,0.28,2.434210526,,,,,
0.984615385,1.87,2.454545455,,,,,
1.03030303,0,2.474358974,,,,,
1.074626866,0.077777778,2.493670886,,,,,
1.117647059,0.120879121,2.5125,,,,,
1.15942029,0.163043478,2.530864198,,,,,
1.2,0.204301075,2.548780488,,,,,
1.23943662,0.244680851,2.56626506,,,,,
1.277777778,0.284210526,2.583333333,,,,,
1.315068493,0.322916667,2.6,,,,,
1.351351351,0.360824742,2.61627907,,,,,
1.386666667,0.397959184,2.632183908,,,,,
1.421052632,0.434343434,2.647727273,,,,,
1.454545455,0.47,2.662921348,,,,,
1.487179487,0,2.677777778,,,,,
1.518987342,0.14,2.692307692,,,,,
1.55,0.05,2.706521739,,,,,
1.580246914,1.37,2.720430108,,,,,
1.609756098,1.94,2.734042553,,,,,
1.638554217,0.8,2.747368421,,,,,
1.666666667,2.08,2.760416667,,,,,
1.694117647,0.35,2.773195876,,,,,
1.720930233,0,2.785714286,,,,,
1.747126437,0.02,2.797979798,,,,,
1.772727273,0,2.81,,,,,
1.797752809,0,0.269230769,,,,,
1.822222222,0.87,0.407407407,,,,,
1.846153846,1.12,0.535714286,,,,,
1.869565217,0.51,0.655172414,,,,,
1.892473118,0.12,0.766666667,,,,,
1.914893617,0.05,0.870967742,,,,,
1.936842105,0.06,0.96875,,,,,
1.958333333,1.46,1.060606061,,,,,
1.979381443,0.42,1.147058824,,,,,
2,0.32,1.228571429,,,,,
2.02020202,0.29,1.305555556,,,,,
2.04,1.76,1.378378378,,,,,
0,1.5,1.447368421,,,,,
0.25,0.66,1.512820513,,,,,
0.470588235,1.85,1.575,,,,,
0.666666667,2,1.634146341,,,,,
0.842105263,0,1.69047619,,,,,
1,0.22,1.744186047,,,,,
1.142857143,0.24,1.795454545,,,,,
1.272727273,0.06,1.844444444,,,,,
1.391304348,1.831460674,1.891304348,,,,,
1.5,1.855555556,1.936170213,,,,,
1.6,1.879120879,1.979166667,,,,,
1.692307692,1.902173913,2.020408163,,,,,
1.777777778,1.924731183,2.06,,,,,
1.857142857,1.946808511,2.098039216,,,,,
1.931034483,1.968421053,2.134615385,,,,,
2,1.989583333,2.169811321,,,,,
2.064516129,2.010309278,2.203703704,,,,,
2.125,2.030612245,2.236363636,,,,,
2.181818182,2.050505051,2.267857143,,,,,
2.235294118,2.07,2.298245614,,,,,
2.285714286,0,2.327586207,,,,,
2.333333333,0,2.355932203,,,,,
2.378378378,0,2.383333333,,,,,
2.421052632,0.01,2.409836066,,,,,
2.461538462,0.04,2.435483871,,,,,
2.5,1.333333333,2.46031746,,,,,
2.536585366,1.373134328,2.484375,,,,,
2.571428571,1.411764706,2.507692308,,,,,
2.604651163,1.449275362,2.53030303,,,,,
2.636363636,1.485714286,2.552238806,,,,,
2.666666667,1.521126761,2.573529412,,,,,
2.695652174,1.555555556,2.594202899,,,,,
2.723404255,1.589041096,2.614285714,,,,,
2.75,1.621621622,2.633802817,,,,,
2.775510204,1.653333333,2.652777778,,,,,
2.8,1.684210526,2.671232877,,,,,
2.823529412,1.714285714,2.689189189,,,,,
2.846153846,1.743589744,2.706666667,,,,,
2.867924528,1.772151899,2.723684211,,,,,
2.888888889,1.8,2.74025974,,,,,
2.909090909,1.827160494,2.756410256,,,,,
2.928571429,1.853658537,2.772151899,,,,,
2.947368421,1.879518072,2.7875,,,,,
2.965517241,1.904761905,2.802469136,,,,,
2.983050847,1.929411765,2.817073171,,,,,
3,1.953488372,2.831325301,,,,,
3.016393443,1.977011494,2.845238095,,,,,
3.032258065,2,2.858823529,,,,,
3.047619048,2.02247191,2.872093023,,,,,
3.0625,2.044444444,2.885057471,,,,,
3.076923077,2.065934066,2.897727273,,,,,
3.090909091,2.086956522,2.91011236,,,,,
3.104477612,2.107526882,2.922222222,,,,,
3.117647059,2.127659574,2.934065934,,,,,
3.130434783,2.147368421,2.945652174,,,,,
3.142857143,2.166666667,2.956989247,,,,,
3.154929577,2.18556701,2.968085106,,,,,
3.166666667,2.204081633,2.978947368,,,,,
3.178082192,2.222222222,2.989583333,,,,,
3.189189189,2.24,3,,,,,
3.2,0,3.010204082,,,,,
3.210526316,0.17,3.02020202,,,,,
3.220779221,0,3.03,,,,,
3.230769231,0,0.07,,,,,
3.240506329,1.07,1.925,,,,,
3.25,0.15,1.975609756,,,,,
3.259259259,0.54,2.023809524,,,,,
3.268292683,0.12,2.069767442,,,,,
3.277108434,0,2.113636364,,,,,
3.285714286,0,2.155555556,,,,,
3.294117647,0,2.195652174,,,,,
3.302325581,1.88,2.234042553,,,,,
3.310344828,1.78,2.270833333,,,,,
3.318181818,0.32,2.306122449,,,,,
3.325842697,0.68,2.34,,,,,
3.333333333,0.2,2.37254902,,,,,
3.340659341,0,2.403846154,,,,,
3.347826087,0.17,2.433962264,,,,,
3.35483871,0.68,2.462962963,,,,,
3.361702128,0,2.490909091,,,,,
3.368421053,1.5,2.517857143,,,,,
3.375,1.09,2.543859649,,,,,
3.381443299,0,2.568965517,,,,,
3.387755102,0.04,2.593220339,,,,,
3.393939394,0,2.616666667,,,,,
3.4,1.707692308,2.639344262,,,,,
0,1.742424242,2.661290323,,,,,
0.84,1.776119403,2.682539683,,,,,
1.12,1.808823529,2.703125,,,,,
1.29,1.84057971,2.723076923,,,,,
1.52,1.871428571,2.742424242,,,,,
0,1.901408451,2.76119403,,,,,
1.1,1.930555556,2.779411765,,,,,
1.56,1.95890411,2.797101449,,,,,
0,1.986486486,2.814285714,,,,,
0.333333333,2.013333333,2.830985915,,,,,
0.5,2.039473684,2.847222222,,,,,
0.652173913,2.064935065,2.863013699,,,,,
0.791666667,2.08974359,2.878378378,,,,,
0.92,2.113924051,2.893333333,,,,,
1.038461538,2.1375,2.907894737,,,,,
1.148148148,2.160493827,2.922077922,,,,,
1.25,2.182926829,2.935897436,,,,,
1.344827586,2.204819277,2.949367089,,,,,
1.433333333,2.226190476,2.9625,,,,,
1.516129032,2.247058824,2.975308642,,,,,
1.59375,2.26744186,2.987804878,,,,,
1.666666667,2.287356322,3,,,,,
1.735294118,2.306818182,3.011904762,,,,,
1.8,2.325842697,3.023529412,,,,,
1.861111111,2.344444444,3.034883721,,,,,
1.918918919,2.362637363,3.045977011,,,,,
1.973684211,2.380434783,3.056818182,,,,,
2.025641026,2.397849462,3.06741573,,,,,
2.075,2.414893617,3.077777778,,,,,
2.12195122,2.431578947,3.087912088,,,,,
2.166666667,2.447916667,3.097826087,,,,,
2.209302326,2.463917526,3.107526882,,,,,
2.25,2.479591837,3.117021277,,,,,
2.288888889,2.494949495,3.126315789,,,,,
2.326086957,2.51,3.135416667,,,,,
2.361702128,1.25,3.144329897,,,,,
2.395833333,0,3.153061224,,,,,
2.428571429,0,3.161616162,,,,,
2.46,0.03,3.17,,,,,
2.490196078,2.433333333,1.52,,,,,
2.519230769,2.483870968,0.08,,,,,
2.547169811,2.53125,2.1,,,,,
2.574074074,2.575757576,1.82,,,,,
2.6,2.617647059,0.11,,,,,
2.625,2.657142857,0.68,,,,,
2.649122807,2.694444444,0.07,,,,,
2.672413793,2.72972973,0.983050847,,,,,
2.694915254,2.763157895,1.033333333,,,,,
2.716666667,2.794871795,1.081967213,,,,,
2.737704918,2.825,1.129032258,,,,,
2.758064516,2.853658537,1.174603175,,,,,
2.777777778,2.880952381,1.21875,,,,,
2.796875,2.906976744,1.261538462,,,,,
2.815384615,2.931818182,1.303030303,,,,,
2.833333333,2.955555556,1.343283582,,,,,
2.850746269,2.97826087,1.382352941,,,,,
2.867647059,3,1.420289855,,,,,
2.884057971,3.020833333,1.457142857,,,,,
2.9,3.040816327,1.492957746,,,,,
2.915492958,3.06,1.527777778,,,,,
2.930555556,3.078431373,1.561643836,,,,,
2.945205479,3.096153846,1.594594595,,,,,
2.959459459,3.113207547,1.626666667,,,,,
2.973333333,3.12962963,1.657894737,,,,,
2.986842105,3.145454545,1.688311688,,,,,
3,3.160714286,1.717948718,,,,,
3.012820513,3.175438596,1.746835443,,,,,
3.025316456,3.189655172,1.775,,,,,
3.0375,3.203389831,1.802469136,,,,,
3.049382716,3.216666667,1.829268293,,,,,
3.06097561,3.229508197,1.855421687,,,,,
3.072289157,3.241935484,1.880952381,,,,,
3.083333333,3.253968254,1.905882353,,,,,
3.094117647,3.265625,1.930232558,,,,,
3.104651163,3.276923077,1.954022989,,,,,
3.114942529,3.287878788,1.977272727,,,,,
3.125,3.298507463,2,,,,,
3.134831461,3.308823529,2.022222222,,,,,
3.144444444,3.31884058,2.043956044,,,,,
3.153846154,3.328571429,2.065217391,,,,,
3.163043478,3.338028169,2.086021505,,,,,
3.172043011,3.347222222,2.106382979,,,,,
3.180851064,3.356164384,2.126315789,,,,,
3.189473684,3.364864865,2.145833333,,,,,
3.197916667,3.373333333,2.164948454,,,,,
3.206185567,3.381578947,2.183673469,,,,,
3.214285714,3.38961039,2.202020202,,,,,
3.222222222,3.397435897,2.22,,,,,
3.23,3.405063291,2,,,,,
0,3.4125,1.96,,,,,
2.418918919,3.419753086,0.05,,,,,
2.44,3.426829268,1,,,,,
2.460526316,3.43373494,1.142857143,,,,,
2.480519481,3.44047619,1.272727273,,,,,
2.5,3.447058824,1.391304348,,,,,
2.518987342,3.453488372,1.5,,,,,
2.5375,3.459770115,1.6,,,,,
2.555555556,3.465909091,1.692307692,,,,,
2.573170732,3.471910112,1.777777778,,,,,
2.590361446,3.477777778,1.857142857,,,,,
2.607142857,3.483516484,1.931034483,,,,,
2.623529412,3.489130435,2,,,,,
2.639534884,3.494623656,2.064516129,,,,,
2.655172414,3.5,2.125,,,,,
2.670454545,3.505263158,2.181818182,,,,,
2.685393258,3.510416667,2.235294118,,,,,
2.7,3.515463918,2.285714286,,,,,
2.714285714,3.520408163,2.333333333,,,,,
2.72826087,3.525252525,2.378378378,,,,,
2.741935484,3.53,2.421052632,,,,,
2.755319149,0.51,2.461538462,,,,,
2.768421053,0,2.5,,,,,
2.78125,0,2.536585366,,,,,
2.793814433,0.02,2.571428571,,,,,
2.806122449,1.39,2.604651163,,,,,
2.818181818,0.31,2.636363636,,,,,
2.83,1.95,2.666666667,,,,,
1.16,0,2.695652174,,,,,
1.04,0.02,2.723404255,,,,,
0,0,2.75,,,,,
0.78,0,2.775510204,,,,,
1.148648649,0,2.8,,,,,
1.186666667,0,2.823529412,,,,,
1.223684211,0.169811321,2.846153846,,,,,
1.25974026,0.240740741,2.867924528,,,,,
1.294871795,0.309090909,2.888888889,,,,,
1.329113924,0.375,2.909090909,,,,,
1.3625,0.438596491,2.928571429,,,,,
1.395061728,0.5,2.947368421,,,,,
1.426829268,0.559322034,2.965517241,,,,,
1.457831325,0.616666667,2.983050847,,,,,
1.488095238,0.672131148,3,,,,,
1.517647059,0.725806452,3.016393443,,,,,
1.546511628,0.777777778,3.032258065,,,,,
1.574712644,0.828125,3.047619048,,,,,
1.602272727,0.876923077,3.0625,,,,,
1.629213483,0.924242424,3.076923077,,,,,
1.655555556,0.970149254,3.090909091,,,,,
1.681318681,1.014705882,3.104477612,,,,,
1.706521739,1.057971014,3.117647059,,,,,
1.731182796,1.1,3.130434783,,,,,
1.755319149,1.14084507,3.142857143,,,,,
1.778947368,1.180555556,3.154929577,,,,,
1.802083333,1.219178082,3.166666667,,,,,
1.824742268,1.256756757,3.178082192,,,,,
1.846938776,1.293333333,3.189189189,,,,,
1.868686869,1.328947368,3.2,,,,,
1.89,1.363636364,3.210526316,,,,,
0.6,1.397435897,3.220779221,,,,,
1.4,1.430379747,3.230769231,,,,,
1.5625,1.4625,3.240506329,,,,,
1.705882353,1.49382716,3.25,,,,,
1.833333333,1.524390244,3.259259259,,,,,
1.947368421,1.554216867,3.268292683,,,,,
2.05,1.583333333,3.277108434,,,,,
2.142857143,1.611764706,3.285714286,,,,,
2.227272727,1.639534884,3.294117647,,,,,
2.304347826,1.666666667,3.302325581,,,,,
2.375,1.693181818,3.310344828,,,,,
2.44,1.719101124,3.318181818,,,,,
2.5,1.744444444,3.325842697,,,,,
2.555555556,1.769230769,3.333333333,,,,,
2.607142857,1.793478261,3.340659341,,,,,
2.655172414,1.817204301,3.347826087,,,,,
2.7,1.840425532,3.35483871,,,,,
2.741935484,1.863157895,3.361702128,,,,,
2.78125,1.885416667,3.368421053,,,,,
2.818181818,1.907216495,3.375,,,,,
2.852941176,1.928571429,3.381443299,,,,,
2.885714286,1.949494949,3.387755102,,,,,
2.916666667,1.97,3.393939394,,,,,
2.945945946,1.55,3.4,,,,,
2.973684211,0,0,,,,,
3,0.32,0.38,,,,,
3.025,0,0,,,,,
3.048780488,2.279069767,0,,,,,
3.071428571,2.318181818,0,,,,,
3.093023256,2.355555556,0.157894737,,,,,
3.113636364,2.391304348,0.197916667,,,,,
3.133333333,2.425531915,0.237113402,,,,,
3.152173913,2.458333333,0.275510204,,,,,
3.170212766,2.489795918,0.313131313,,,,,
3.1875,2.52,0.35,,,,,
3.204081633,2.549019608,1.24,,,,,
3.22,2.576923077,1.12,,,,,
3.235294118,2.603773585,2,,,,,
3.25,2.62962963,0.1,,,,,
3.264150943,2.654545455,0,,,,,
3.277777778,2.678571429,0.28,,,,,
3.290909091,2.701754386,2.9,,,,,
3.303571429,2.724137931,2.48,,,,,
3.315789474,2.745762712,0,,,,,
3.327586207,2.766666667,0.04,,,,,
3.338983051,2.786885246,0.82,,,,,
3.35,2.806451613,1.77,,,,,
3.360655738,2.825396825,0.36,,,,,
3.370967742,2.84375,0.02,,,,,
3.380952381,2.861538462,2,,,,,
3.390625,2.878787879,0,,,,,
3.4,2.895522388,0,,,,,
3.409090909,2.911764706,0.1,,,,,
3.417910448,2.927536232,2,,,,,
3.426470588,2.942857143,0.485294118,,,,,
3.434782609,2.957746479,0.536231884,,,,,
3.442857143,2.972222222,0.585714286,,,,,
3.450704225,2.98630137,0.633802817,,,,,
3.458333333,3,0.680555556,,,,,
3.465753425,3.013333333,0.726027397,,,,,
3.472972973,3.026315789,0.77027027,,,,,
3.48,3.038961039,0.813333333,,,,,
3.486842105,3.051282051,0.855263158,,,,,
3.493506494,3.063291139,0.896103896,,,,,
3.5,3.075,0.935897436,,,,,
3.506329114,3.086419753,0.974683544,,,,,
3.5125,3.097560976,1.0125,,,,,
3.518518519,3.108433735,1.049382716,,,,,
3.524390244,3.119047619,1.085365854,,,,,
3.530120482,3.129411765,1.120481928,,,,,
3.535714286,3.139534884,1.154761905,,,,,
3.541176471,3.149425287,1.188235294,,,,,
3.546511628,3.159090909,1.220930233,,,,,
3.551724138,3.168539326,1.252873563,,,,,
3.556818182,3.177777778,1.284090909,,,,,
3.561797753,3.186813187,1.314606742,,,,,
3.566666667,3.195652174,1.344444444,,,,,
3.571428571,3.204301075,1.373626374,,,,,
3.576086957,3.212765957,1.402173913,,,,,
3.580645161,3.221052632,1.430107527,,,,,
3.585106383,3.229166667,1.457446809,,,,,
3.589473684,3.237113402,1.484210526,,,,,
3.59375,3.244897959,1.510416667,,,,,
3.597938144,3.252525253,1.536082474,,,,,
3.602040816,3.26,1.56122449,,,,,
3.606060606,0.428571429,1.585858586,,,,,
3.61,0.666666667,1.61,,,,,
1.76,0.875,0,,,,,
1.8,1.058823529,0.22,,,,,
1.88,1.222222222,0.02,,,,,
1.16,1.368421053,2,,,,,
0,1.5,0,,,,,
0.35,1.619047619,0,,,,,
0.26,1.727272727,0,,,,,
0,1.826086957,0.1,,,,,
1.341176471,1.916666667,2.445652174,,,,,
1.372093023,2,2.462365591,,,,,
1.402298851,2.076923077,2.478723404,,,,,
1.431818182,2.148148148,2.494736842,,,,,
1.460674157,2.214285714,2.510416667,,,,,
1.488888889,2.275862069,2.525773196,,,,,
1.516483516,2.333333333,2.540816327,,,,,
1.543478261,2.387096774,2.555555556,,,,,
1.569892473,2.4375,2.57,,,,,
1.595744681,2.484848485,0.5,,,,,
1.621052632,2.529411765,0.888888889,,,,,
1.645833333,2.571428571,1.2,,,,,
1.670103093,2.611111111,1.454545455,,,,,
1.693877551,2.648648649,1.666666667,,,,,
1.717171717,2.684210526,1.846153846,,,,,
1.74,2.717948718,2,,,,,
1.4,2.75,2.133333333,,,,,
0.26,2.780487805,2.25,,,,,
0,2.80952381,2.352941176,,,,,
1.105263158,2.837209302,2.444444444,,,,,
1.155172414,2.863636364,2.526315789,,,,,
1.203389831,2.888888889,2.6,,,,,
1.25,2.913043478,2.666666667,,,,,
1.295081967,2.936170213,2.727272727,,,,,
1.338709677,2.958333333,2.782608696,,,,,
1.380952381,2.979591837,2.833333333,,,,,
1.421875,3,2.88,,,,,
1.461538462,3.019607843,2.923076923,,,,,
1.5,3.038461538,2.962962963,,,,,
1.537313433,3.056603774,3,,,,,
1.573529412,3.074074074,3.034482759,,,,,
1.608695652,3.090909091,3.066666667,,,,,
1.642857143,3.107142857,3.096774194,,,,,
1.676056338,3.122807018,3.125,,,,,
1.708333333,3.137931034,3.151515152,,,,,
1.739726027,3.152542373,3.176470588,,,,,
1.77027027,3.166666667,3.2,,,,,
1.8,3.180327869,3.222222222,,,,,
1.828947368,3.193548387,3.243243243,,,,,
1.857142857,3.206349206,3.263157895,,,,,
1.884615385,3.21875,3.282051282,,,,,
